,insurance_price,registration_year,model,type,gearbox,power,mileage,fuel,brand,damage,price
39195,,2016,megane,,,0,5000,diesel,renault,,546
15910,140.0,1994,r19,limousine,manual,73,70000,gasoline,renault,1.0,546
42040,110.0,1991,golf,small car,manual,54,150000,,volkswagen,,546
76575,50.0,1995,5er,station wagon,manual,115,150000,,bmw,,546
16650,60.0,1995,fiesta,small car,manual,60,150000,gasoline,ford,,546
53780,90.0,1996,megane,coupé,auto,90,60000,gasoline,renault,1.0,546
30,100.0,1996,polo,small car,manual,45,150000,gasoline,volkswagen,,546
16615,80.0,1998,passat,station wagon,manual,101,150000,,volkswagen,1.0,546
80200,40.0,1998,3er,small car,manual,115,150000,gasoline,bmw,,546
96240,30.0,2000,vectra,station wagon,manual,101,150000,diesel,opel,0.0,546
19500,60.0,1990,golf,,manual,90,150000,gasoline,volkswagen,,546
54285,40.0,1995,astra,station wagon,auto,71,150000,gasoline,opel,0.0,546
47625,70.0,1995,transporter,,manual,78,150000,,volkswagen,,546
12055,100.0,1999,andere,bus,manual,140,150000,liquefied petroleum gas,hyundai,1.0,546
84010,70.0,1998,1_reihe,small car,manual,0,125000,gasoline,peugeot,0.0,546
19130,10.0,2016,2_reihe,,manual,135,150000,gasoline,peugeot,0.0,555
54835,70.0,1996,3er,limousine,manual,150,150000,diesel,bmw,,564
35630,,2016,scenic,,,107,150000,gasoline,renault,,564
61475,20.0,2016,leon,,,105,150000,gasoline,seat,1.0,568
72605,90.0,1996,andere,small car,manual,45,80000,gasoline,citroen,0.0,573
24305,80.0,1996,civic,limousine,manual,90,125000,gasoline,honda,0.0,582
29450,100.0,1996,,small car,manual,60,150000,gasoline,volkswagen,1.0,590
39255,,16,polo,,manual,45,150000,diesel,volkswagen,0.0,590
15045,,2016,focus,,manual,101,150000,,ford,,591
22410,120.0,2001,punto,small car,manual,60,150000,gasoline,fiat,1.0,591
87495,50.0,2001,fiesta,small car,manual,0,150000,gasoline,ford,0.0,591
85725,130.0,1999,polo,small car,manual,60,150000,gasoline,volkswagen,1.0,591
96840,50.0,1994,astra,station wagon,manual,0,150000,gasoline,opel,,591
35920,,3,cuore,small car,manual,60,150000,gasoline,daihatsu,0.0,591
87995,70.0,2000,polo,small car,manual,75,150000,gasoline,volkswagen,1.0,591
52370,120.0,1995,850,station wagon,manual,144,150000,gasoline,volvo,1.0,591
93395,120.0,1991,100,limousine,manual,174,150000,gasoline,audi,1.0,591
7095,50.0,1999,a_klasse,small car,manual,90,150000,gasoline,mercedes_benz,0.0,591
30430,50.0,2000,andere,station wagon,manual,97,150000,gasoline,suzuki,0.0,591
79630,70.0,2002,stilo,limousine,manual,133,150000,gasoline,fiat,1.0,591
50765,60.0,1997,polo,small car,manual,50,150000,gasoline,volkswagen,0.0,591
2530,80.0,1993,golf,limousine,manual,60,150000,gasoline,volkswagen,0.0,591
45535,90.0,1995,polo,small car,manual,75,150000,gasoline,volkswagen,0.0,591
7790,140.0,2001,polo,small car,manual,50,150000,gasoline,volkswagen,1.0,591
89480,,98,polo,small car,manual,60,150000,gasoline,volkswagen,0.0,591
16960,60.0,1998,omega,limousine,manual,136,150000,gasoline,opel,0.0,591
94140,80.0,1998,,small car,manual,0,150000,gasoline,peugeot,0.0,591
67625,40.0,2000,galaxy,,,0,150000,,ford,,591
27285,,16,vectra,,auto,0,150000,gasoline,opel,,591
21195,,16,andere,,manual,0,5000,gasoline,kia,1.0,591
77000,80.0,1999,astra,convertible,manual,75,150000,gasoline,opel,,591
51420,60.0,2003,twingo,small car,manual,58,150000,gasoline,renault,0.0,591
18135,,98,vectra,limousine,manual,136,150000,gasoline,opel,0.0,591
93565,100.0,1992,calibra,coupé,manual,115,150000,gasoline,opel,0.0,591
10555,70.0,1994,corsa,small car,auto,60,150000,gasoline,opel,0.0,591
8000,50.0,1996,ibiza,small car,manual,60,150000,gasoline,seat,0.0,591
11735,110.0,1992,andere,limousine,manual,0,5000,gasoline,citroen,1.0,591
40010,80.0,1986,polo,small car,manual,45,90000,,volkswagen,,591
81490,80.0,1999,andere,coupé,manual,155,150000,gasoline,alfa_romeo,,591
8110,,97,astra,convertible,manual,75,150000,gasoline,opel,0.0,591
46790,90.0,2000,,small car,,54,150000,gasoline,opel,,591
30785,150.0,1999,lupo,small car,manual,50,150000,gasoline,volkswagen,1.0,591
5560,90.0,1993,c_klasse,limousine,manual,122,150000,gasoline,mercedes_benz,0.0,591
91205,30.0,1999,vectra,limousine,manual,101,150000,gasoline,opel,0.0,591
1380,70.0,1998,fiesta,small car,manual,60,150000,gasoline,ford,0.0,591
50510,60.0,1997,,small car,manual,0,80000,gasoline,ford,,591
52770,80.0,1994,golf,small car,manual,60,150000,gasoline,volkswagen,,591
50735,100.0,1999,lupo,small car,manual,50,150000,gasoline,volkswagen,0.0,591
2825,60.0,1997,golf,small car,manual,75,150000,gasoline,volkswagen,0.0,591
6475,,2016,fiesta,,manual,0,150000,gasoline,ford,,591
87370,60.0,1995,golf,,manual,75,150000,gasoline,volkswagen,,591
43405,40.0,1999,focus,small car,manual,0,150000,gasoline,ford,0.0,591
71915,70.0,1994,golf,small car,manual,60,150000,gasoline,volkswagen,0.0,591
27835,90.0,2003,,small car,auto,602,90000,,lancia,1.0,591
28945,120.0,2001,zafira,bus,manual,100,150000,diesel,opel,1.0,591
62600,70.0,2003,colt,limousine,manual,82,150000,gasoline,mitsubishi,,591
53960,100.0,2000,colt,limousine,manual,75,150000,gasoline,mitsubishi,,591
16765,,2016,twingo,,manual,0,100000,,renault,,591
66605,90.0,2001,megane,limousine,manual,107,150000,gasoline,renault,,591
32465,70.0,1996,golf,small car,manual,60,150000,gasoline,volkswagen,0.0,591
18650,70.0,1999,corsa,small car,manual,54,150000,gasoline,opel,,591
21220,100.0,2001,golf,limousine,auto,101,150000,diesel,volkswagen,1.0,591
13010,130.0,2001,andere,small car,manual,57,150000,diesel,citroen,0.0,591
23800,40.0,1996,astra,convertible,manual,52,150000,gasoline,opel,,591
85495,,2016,corsa,,manual,0,150000,gasoline,opel,,591
24540,100.0,2005,rio,,auto,97,100000,gasoline,kia,1.0,591
84590,70.0,2000,clio,small car,manual,60,150000,gasoline,renault,,591
57210,110.0,1997,corsa,small car,manual,0,150000,gasoline,opel,0.0,591
82245,80.0,2001,,small car,manual,101,150000,gasoline,fiat,1.0,591
56435,50.0,1995,,,manual,0,70000,gasoline,fiat,,591
53075,60.0,2004,andere,,manual,103,150000,gasoline,fiat,0.0,591
58905,70.0,2001,corsa,small car,manual,90,150000,gasoline,opel,,591
25825,100.0,2000,2_reihe,small car,manual,88,150000,gasoline,peugeot,1.0,591
11815,40.0,1991,fiesta,small car,manual,37,150000,gasoline,ford,0.0,591
19835,60.0,1999,a3,limousine,manual,101,150000,gasoline,audi,,591
3575,70.0,2000,ka,small car,manual,60,150000,gasoline,ford,0.0,591
97985,120.0,1998,astra,station wagon,manual,100,150000,gasoline,opel,1.0,591
90300,90.0,2002,megane,station wagon,manual,102,150000,diesel,renault,,591
9385,100.0,1995,a4,limousine,manual,101,150000,gasoline,audi,0.0,591
9155,100.0,2015,mondeo,limousine,manual,115,150000,gasoline,ford,0.0,591
39920,70.0,1994,e_klasse,station wagon,manual,193,150000,gasoline,mercedes_benz,1.0,591
30260,110.0,2002,twingo,small car,auto,75,150000,,renault,1.0,591
91450,130.0,1999,passat,station wagon,manual,0,150000,diesel,volkswagen,1.0,591
51295,50.0,1997,polo,small car,manual,75,150000,gasoline,volkswagen,0.0,591
78090,30.0,1998,galaxy,bus,manual,116,150000,liquefied petroleum gas,ford,0.0,600
13385,80.0,1992,80,limousine,,90,150000,gasoline,audi,0.0,606
64725,30.0,1997,v70,station wagon,auto,144,150000,gasoline,volvo,0.0,606
94735,40.0,1999,swift,small car,manual,39,150000,gasoline,suzuki,0.0,606
5720,50.0,1996,golf,station wagon,auto,90,150000,diesel,volkswagen,,606
38185,,92,polo,coupé,manual,45,150000,gasoline,volkswagen,0.0,618
76530,80.0,1994,golf,small car,manual,55,150000,gasoline,volkswagen,0.0,618
95520,70.0,1996,,small car,manual,60,150000,gasoline,volkswagen,,618
3395,50.0,1993,golf,limousine,auto,0,125000,gasoline,volkswagen,,618
37070,,2016,cuore,,manual,60,150000,,daihatsu,,618
93720,70.0,1999,c_klasse,station wagon,auto,0,150000,diesel,mercedes_benz,,627
87115,70.0,1997,polo,small car,manual,60,150000,gasoline,volkswagen,0.0,627
35180,70.0,1997,corsa,small car,manual,54,150000,gasoline,opel,0.0,627
11130,,0,corsa,,,0,150000,,opel,,627
82505,60.0,2000,vectra,station wagon,manual,0,150000,gasoline,opel,,627
14720,60.0,2000,laguna,station wagon,manual,140,150000,gasoline,renault,0.0,627
1045,70.0,2005,ka,small car,,0,125000,gasoline,ford,,627
69355,80.0,1991,100,limousine,manual,133,150000,gasoline,audi,0.0,627
17865,70.0,1998,corsa,small car,manual,54,150000,gasoline,opel,,627
59025,90.0,1996,1_reihe,small car,manual,45,150000,gasoline,peugeot,,627
16575,70.0,1997,escort,limousine,manual,0,90000,gasoline,ford,,627
82470,80.0,1998,vectra,limousine,manual,101,150000,gasoline,opel,0.0,627
74435,60.0,1999,corsa,small car,manual,65,150000,gasoline,opel,,627
45165,70.0,1992,golf,limousine,manual,54,150000,gasoline,volkswagen,0.0,636
83440,90.0,1997,vectra,limousine,manual,116,150000,gasoline,opel,0.0,636
79155,60.0,1997,corsa,small car,auto,65,125000,gasoline,opel,0.0,636
97880,50.0,1997,corsa,small car,manual,60,150000,gasoline,opel,0.0,636
69600,60.0,1999,vectra,limousine,manual,101,150000,gasoline,opel,,636
77605,90.0,2003,cuore,small car,manual,60,150000,gasoline,daihatsu,0.0,636
35535,90.0,2002,focus,station wagon,manual,101,150000,gasoline,ford,1.0,636
11455,60.0,1996,polo,small car,manual,60,150000,gasoline,volkswagen,0.0,636
14010,120.0,1998,,,auto,140,150000,liquefied petroleum gas,sonstige_autos,1.0,636
21570,80.0,1997,3_reihe,convertible,manual,108,150000,gasoline,peugeot,0.0,636
43875,150.0,1998,punto,small car,manual,55,150000,gasoline,fiat,1.0,636
1880,80.0,2000,v40,station wagon,manual,122,150000,gasoline,volvo,,636
32360,50.0,1995,lancer,limousine,manual,87,150000,,mitsubishi,,636
68190,70.0,1995,andere,bus,manual,122,150000,gasoline,mitsubishi,0.0,636
64215,130.0,1995,vectra,limousine,manual,72,150000,gasoline,opel,1.0,636
32415,90.0,1999,andere,station wagon,manual,0,150000,gasoline,kia,0.0,636
34650,,94,a4,limousine,manual,0,150000,gasoline,audi,0.0,636
83615,60.0,1997,ka,small car,manual,0,100000,,ford,0.0,636
30655,50.0,1999,galant,station wagon,manual,150,150000,gasoline,mitsubishi,0.0,636
6170,50.0,1999,toledo,limousine,manual,101,150000,gasoline,seat,0.0,636
62140,120.0,1989,3er,station wagon,manual,170,150000,,bmw,,636
27510,60.0,1997,andere,bus,manual,141,150000,gasoline,opel,,636
86090,50.0,2000,seicento,small car,manual,54,125000,gasoline,fiat,0.0,636
85950,60.0,1997,arosa,small car,manual,50,150000,gasoline,seat,,636
76215,10.0,2016,corsa,,manual,54,150000,gasoline,opel,0.0,636
71665,70.0,1998,mondeo,limousine,manual,170,150000,gasoline,ford,,636
36570,30.0,2016,,,manual,58,150000,,renault,1.0,636
83970,130.0,2001,punto,small car,manual,0,150000,gasoline,fiat,0.0,637
28240,60.0,1995,legacy,station wagon,manual,115,150000,gasoline,subaru,0.0,637
56575,,98,v70,station wagon,auto,140,150000,diesel,volvo,1.0,637
52280,40.0,1999,corsa,small car,manual,65,150000,gasoline,opel,,637
36295,70.0,1996,,coupé,manual,90,150000,gasoline,toyota,0.0,637
8520,80.0,2001,,small car,manual,60,150000,gasoline,fiat,,637
85390,50.0,1998,,small car,manual,60,150000,gasoline,peugeot,0.0,637
62470,160.0,2001,2_reihe,small car,manual,75,150000,gasoline,peugeot,1.0,637
33940,60.0,1998,astra,station wagon,,75,20000,,opel,,637
44600,70.0,2000,zafira,bus,,101,150000,diesel,opel,,637
93840,80.0,1995,3er,limousine,manual,150,150000,gasoline,bmw,,637
98245,80.0,1996,polo,small car,manual,60,150000,gasoline,volkswagen,0.0,637
87920,80.0,1996,punto,small car,manual,0,90000,gasoline,fiat,,637
88660,70.0,1998,,small car,manual,75,150000,gasoline,rover,,637
63405,40.0,1997,fiesta,small car,manual,0,80000,gasoline,ford,0.0,637
20335,80.0,2001,astra,coupé,auto,147,150000,gasoline,opel,1.0,637
42315,120.0,2004,3_reihe,station wagon,manual,0,150000,gasoline,peugeot,1.0,637
81760,40.0,2000,galaxy,,manual,0,150000,,ford,0.0,637
49715,80.0,1999,galaxy,bus,auto,110,150000,diesel,ford,0.0,637
63530,,93,andere,,manual,0,150000,gasoline,daihatsu,,637
29680,130.0,1996,golf,station wagon,manual,90,150000,diesel,volkswagen,1.0,637
12495,120.0,1986,transporter,bus,manual,50,150000,diesel,volkswagen,1.0,637
74450,130.0,1997,a4,limousine,manual,101,150000,gasoline,audi,1.0,637
67535,50.0,1996,andere,convertible,manual,130,30000,gasoline,fiat,,637
90420,90.0,1996,corsa,small car,manual,45,150000,gasoline,opel,0.0,637
78320,80.0,1996,megane,coupé,manual,90,125000,gasoline,renault,0.0,637
81580,,0,,,manual,0,150000,,volkswagen,,637
8005,140.0,2003,kalos,small car,manual,72,70000,gasoline,daewoo,1.0,637
97140,110.0,1992,golf,small car,auto,75,125000,gasoline,volkswagen,1.0,637
69475,80.0,1999,vectra,limousine,manual,136,150000,gasoline,opel,0.0,637
5055,90.0,1999,v70,station wagon,manual,165,150000,gasoline,volvo,1.0,637
74325,40.0,2016,focus,,,115,150000,,ford,,637
95575,,2016,2_reihe,,manual,60,125000,gasoline,peugeot,0.0,637
23585,70.0,2000,corsa,small car,manual,90,150000,gasoline,opel,0.0,637
41440,80.0,1996,mondeo,station wagon,manual,116,150000,gasoline,ford,0.0,637
50655,60.0,1995,c_klasse,limousine,manual,150,150000,diesel,mercedes_benz,0.0,637
42150,30.0,2016,,,,0,150000,gasoline,sonstige_autos,1.0,637
3240,,16,move,,manual,31,150000,,daihatsu,,637
28705,160.0,1993,,coupé,manual,0,150000,gasoline,bmw,1.0,637
62885,,2016,ka,,,0,150000,gasoline,ford,,637
8875,130.0,1999,golf,small car,,150,150000,gasoline,volkswagen,,637
55770,90.0,1997,megane,limousine,manual,75,80000,,renault,1.0,637
99930,90.0,2000,andere,bus,manual,122,150000,gasoline,mitsubishi,,637
55660,80.0,1997,golf,limousine,manual,0,150000,gasoline,volkswagen,0.0,637
3135,80.0,1994,passat,station wagon,manual,116,150000,gasoline,volkswagen,,637
87425,40.0,1998,clio,small car,manual,60,150000,gasoline,renault,0.0,637
82045,70.0,2000,c_klasse,station wagon,manual,0,150000,gasoline,mercedes_benz,0.0,637
70185,120.0,1999,v40,station wagon,manual,136,150000,gasoline,volvo,1.0,637
83805,110.0,1993,andere,limousine,auto,150,150000,diesel,mercedes_benz,1.0,637
5425,30.0,1994,corsa,small car,manual,60,100000,gasoline,opel,0.0,637
36405,,99,andere,limousine,auto,116,90000,gasoline,kia,0.0,637
65080,130.0,2001,omega,station wagon,manual,120,150000,diesel,opel,1.0,637
77240,,97,e_klasse,limousine,manual,129,150000,diesel,mercedes_benz,0.0,637
44130,,96,civic,limousine,manual,90,125000,gasoline,honda,,637
78390,80.0,2000,fabia,limousine,manual,50,150000,gasoline,skoda,0.0,637
80065,110.0,1999,a3,limousine,manual,101,150000,liquefied petroleum gas,audi,1.0,637
38215,40.0,2001,focus,station wagon,manual,75,100000,gasoline,ford,,637
81390,60.0,1999,3er,station wagon,manual,150,150000,gasoline,bmw,0.0,637
17405,120.0,1997,galant,limousine,manual,163,150000,gasoline,mitsubishi,1.0,637
77185,90.0,2001,,station wagon,auto,140,150000,gasoline,nissan,,637
12630,40.0,1995,polo,small car,manual,45,150000,gasoline,volkswagen,0.0,637
25620,70.0,2001,focus,limousine,manual,102,125000,,ford,,637
41595,60.0,1996,vectra,limousine,manual,101,150000,gasoline,opel,0.0,637
38845,90.0,2001,c5,limousine,manual,133,150000,diesel,citroen,0.0,637
1435,,0,a_klasse,limousine,manual,90,150000,diesel,mercedes_benz,0.0,637
93015,50.0,1995,3er,station wagon,manual,150,150000,gasoline,bmw,,637
82680,70.0,1996,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,637
98775,40.0,2016,clio,,manual,0,150000,gasoline,renault,,637
46590,80.0,1997,andere,small car,manual,0,150000,,toyota,0.0,637
15915,60.0,2000,2_reihe,small car,manual,0,150000,gasoline,peugeot,,637
68110,50.0,1993,golf,small car,auto,75,100000,gasoline,volkswagen,1.0,637
2650,100.0,1999,zafira,bus,manual,101,150000,gasoline,opel,1.0,637
74175,,2016,golf,,manual,90,150000,gasoline,volkswagen,,637
69030,100.0,1997,andere,limousine,manual,140,150000,gasoline,alfa_romeo,0.0,637
51665,140.0,1998,e_klasse,limousine,manual,0,150000,,mercedes_benz,1.0,637
64085,60.0,1999,lupo,small car,manual,50,150000,gasoline,volkswagen,0.0,637
9625,40.0,2000,,small car,manual,0,150000,gasoline,opel,,637
11545,100.0,1996,5er,station wagon,manual,0,150000,,bmw,,637
22260,30.0,1999,1_reihe,small car,manual,54,150000,diesel,peugeot,0.0,637
72825,60.0,2000,andere,coupé,manual,90,150000,gasoline,ford,0.0,637
40125,60.0,1995,3er,small car,manual,0,150000,gasoline,bmw,,637
74595,80.0,1999,andere,limousine,manual,133,150000,gasoline,chrysler,0.0,637
58765,,2016,1_reihe,,manual,33,150000,gasoline,peugeot,0.0,637
62620,30.0,2016,c_klasse,,manual,125,150000,diesel,mercedes_benz,1.0,637
16145,,2000,fortwo,,auto,54,125000,gasoline,smart,1.0,637
75045,60.0,2005,omega,,manual,0,150000,gasoline,opel,0.0,637
26105,,98,omega,station wagon,manual,137,150000,gasoline,opel,1.0,637
89095,120.0,1999,5er,station wagon,auto,0,150000,diesel,bmw,1.0,637
3440,70.0,1997,corsa,small car,manual,40,150000,gasoline,opel,0.0,637
31210,60.0,1997,lupo,small car,manual,75,150000,gasoline,volkswagen,,637
38980,,2016,polo,,manual,0,150000,,volkswagen,,637
77690,80.0,1998,laguna,station wagon,manual,90,150000,gasoline,renault,0.0,637
93580,80.0,2003,almera,bus,manual,116,150000,gasoline,nissan,0.0,637
13420,80.0,2004,astra,limousine,manual,75,150000,diesel,opel,0.0,637
41925,140.0,2002,punto,small car,manual,60,150000,gasoline,fiat,1.0,637
14035,60.0,1997,andere,limousine,manual,140,150000,gasoline,alfa_romeo,0.0,637
210,110.0,2003,fiesta,small car,manual,0,150000,gasoline,ford,1.0,637
98835,40.0,1990,,,,0,20000,,sonstige_autos,,637
9535,110.0,1995,astra,,manual,0,150000,gasoline,opel,0.0,637
69890,60.0,1998,golf,convertible,manual,90,150000,,volkswagen,0.0,637
37860,,2,,limousine,auto,115,150000,,renault,1.0,637
93495,60.0,2002,andere,bus,manual,91,150000,gasoline,daihatsu,0.0,637
91150,110.0,1999,andere,bus,manual,86,125000,gasoline,mitsubishi,1.0,637
67340,70.0,1996,astra,limousine,manual,75,150000,gasoline,opel,0.0,637
5345,50.0,1998,tigra,coupé,manual,110,90000,gasoline,opel,,637
76495,70.0,2001,andere,bus,manual,128,150000,diesel,citroen,0.0,637
66110,50.0,1994,c_klasse,limousine,manual,122,150000,gasoline,mercedes_benz,,637
18555,100.0,1998,polo,small car,manual,60,150000,gasoline,volkswagen,0.0,637
93630,100.0,1999,fiesta,small car,manual,60,150000,gasoline,ford,0.0,642
18340,120.0,2000,ka,small car,manual,0,150000,gasoline,ford,1.0,655
88315,60.0,2001,punto,small car,manual,60,150000,gasoline,fiat,,663
9860,,96,corsa,small car,manual,45,150000,gasoline,opel,,664
84410,60.0,1996,galaxy,bus,manual,116,150000,gasoline,ford,0.0,664
72140,70.0,1999,twingo,small car,manual,60,100000,gasoline,renault,,681
82070,90.0,2000,vectra,limousine,manual,101,150000,gasoline,opel,1.0,681
6835,100.0,2001,terios,,auto,85,100000,gasoline,daihatsu,1.0,682
95890,80.0,1999,3er,limousine,auto,105,125000,gasoline,bmw,0.0,682
5105,,97,,limousine,manual,105,150000,gasoline,bmw,0.0,682
62865,70.0,2002,fabia,small car,manual,60,150000,gasoline,skoda,,682
18510,60.0,2002,twingo,small car,manual,58,150000,gasoline,renault,0.0,682
2690,110.0,1998,astra,station wagon,manual,101,150000,gasoline,opel,0.0,682
74135,80.0,1999,3_reihe,limousine,manual,90,150000,diesel,mazda,0.0,682
77860,70.0,1998,3er,small car,manual,0,150000,gasoline,bmw,,682
38080,,2016,polo,,manual,60,100000,gasoline,volkswagen,,682
76065,80.0,2000,ptcruiser,limousine,manual,141,150000,gasoline,chrysler,1.0,682
22170,70.0,1997,fiesta,small car,manual,45,125000,gasoline,ford,,682
58695,110.0,2003,ka,small car,manual,60,150000,gasoline,ford,0.0,682
87010,90.0,1996,golf,limousine,manual,60,150000,gasoline,volkswagen,0.0,682
77890,80.0,1996,caddy,other,manual,60,150000,,volkswagen,0.0,682
7380,70.0,2000,andere,station wagon,manual,103,150000,gasoline,fiat,,682
36535,100.0,1992,passat,station wagon,manual,90,150000,gasoline,volkswagen,1.0,682
9780,80.0,1998,fiesta,small car,manual,0,150000,gasoline,ford,,682
38870,,95,andere,,,0,60000,,suzuki,,682
97035,60.0,1997,polo,small car,manual,50,150000,gasoline,volkswagen,0.0,682
