,insurance_price,registration_year,model,type,gearbox,power,mileage,fuel,brand,damage,price
94981,,1998,corsa,small car,manual,60,150000,gasoline,opel,0.0,455
20694,,1997,,other,,0,150000,diesel,ford,,455
81222,,2016,escort,,manual,90,150000,gasoline,ford,,455
28506,,2016,,,manual,0,150000,liquefied petroleum gas,ford,1.0,455
41092,,1995,3er,coupé,manual,102,150000,gasoline,bmw,0.0,455
31917,,1997,golf,small car,manual,75,150000,gasoline,volkswagen,0.0,455
22001,,1998,scenic,bus,manual,90,150000,gasoline,renault,,455
48454,,0,polo,,,0,90000,gasoline,volkswagen,1.0,455
85617,,2000,,,,0,5000,,fiat,,455
79593,,1990,andere,,manual,54,100000,,suzuki,1.0,455
94164,,1996,colt,small car,auto,75,150000,gasoline,mitsubishi,0.0,455
2109,,2001,3_reihe,station wagon,manual,98,150000,gasoline,mazda,0.0,455
25357,,1998,fiesta,small car,manual,60,150000,gasoline,ford,0.0,455
11348,,1998,kangoo,small car,manual,0,150000,gasoline,renault,,455
63132,,1995,laguna,other,manual,0,150000,gasoline,renault,0.0,455
39271,,1999,lupo,small car,manual,50,150000,gasoline,volkswagen,0.0,455
38774,,1999,focus,limousine,auto,75,20000,gasoline,ford,1.0,455
3506,,2001,1_reihe,small car,manual,60,150000,gasoline,peugeot,0.0,455
6628,,1990,andere,station wagon,manual,118,150000,gasoline,mercedes_benz,0.0,455
8616,,1997,golf,limousine,manual,90,150000,gasoline,volkswagen,1.0,455
99033,,1998,,small car,manual,60,150000,gasoline,volkswagen,1.0,455
351,,1992,3er,limousine,manual,192,125000,gasoline,bmw,0.0,455
91952,,2000,omega,,manual,0,150000,liquefied petroleum gas,opel,1.0,455
32914,,1996,andere,convertible,auto,163,150000,gasoline,chrysler,1.0,455
27088,,1998,golf,limousine,manual,75,150000,gasoline,volkswagen,1.0,455
31881,,96,golf,limousine,manual,90,150000,diesel,volkswagen,,455
53048,,1994,3er,coupé,manual,150,150000,gasoline,bmw,1.0,455
57357,,1998,corsa,small car,manual,54,150000,gasoline,opel,,455
53614,,1997,vectra,station wagon,auto,116,150000,gasoline,opel,0.0,455
95008,,1996,6_reihe,station wagon,manual,90,150000,gasoline,mazda,1.0,455
44863,,1997,polo,limousine,manual,4700,150000,gasoline,volkswagen,,455
16841,,1999,polo,limousine,manual,60,150000,gasoline,volkswagen,1.0,455
54956,,2000,andere,coupé,manual,90,150000,diesel,citroen,1.0,455
52614,,1992,golf,limousine,manual,1781,150000,gasoline,volkswagen,,455
70682,,2016,polo,,manual,45,150000,gasoline,volkswagen,,455
17346,,1999,ibiza,small car,manual,60,150000,gasoline,seat,0.0,455
57744,,1997,c_klasse,station wagon,manual,122,150000,gasoline,mercedes_benz,0.0,455
19868,,1996,polo,small car,manual,55,125000,gasoline,volkswagen,,455
43977,,1994,c_klasse,limousine,manual,0,150000,gasoline,mercedes_benz,,455
9889,,1990,polo,small car,manual,45,5000,gasoline,volkswagen,1.0,455
44213,,1991,ducato,other,manual,75,150000,,fiat,,455
854,,95,golf,small car,manual,90,150000,gasoline,volkswagen,,455
81499,,1993,polo,small car,manual,45,100000,gasoline,volkswagen,0.0,455
52858,,1999,seicento,small car,manual,40,150000,gasoline,fiat,0.0,455
70733,,1997,a4,station wagon,manual,125,150000,gasoline,audi,1.0,455
60758,,1,seicento,small car,manual,59,150000,gasoline,fiat,,455
28201,,2001,147,small car,manual,116,150000,diesel,alfa_romeo,1.0,455
69046,,2016,,,manual,45,150000,gasoline,volkswagen,0.0,455
30168,,2016,micra,,manual,0,150000,gasoline,nissan,,455
45551,,1996,andere,limousine,manual,111,150000,gasoline,rover,0.0,455
83223,,1997,golf,limousine,auto,80,150000,gasoline,volkswagen,,455
64799,,1999,golf,station wagon,manual,75,125000,gasoline,volkswagen,1.0,455
35214,,1997,megane,limousine,manual,106,125000,gasoline,renault,1.0,455
71449,,1998,passat,station wagon,auto,0,150000,gasoline,volkswagen,1.0,455
81817,,1995,fiesta,,,0,50000,,ford,,455
11211,,0,golf,,,0,150000,,volkswagen,,455
8659,,2001,corsa,small car,manual,58,150000,gasoline,opel,1.0,455
52864,,1998,golf,station wagon,manual,101,150000,gasoline,volkswagen,1.0,455
833,,1998,3er,station wagon,manual,0,150000,,bmw,,455
50418,,2000,andere,coupé,,122,150000,diesel,citroen,1.0,455
72916,,2016,golf,,manual,90,150000,,volkswagen,0.0,455
12083,,1999,fiesta,small car,manual,60,60000,gasoline,ford,1.0,455
77009,,1999,a4,station wagon,auto,193,150000,gasoline,audi,1.0,455
8363,,1997,corsa,small car,manual,60,150000,gasoline,opel,0.0,455
8821,,2009,twingo,,,0,70000,gasoline,renault,1.0,455
28282,,2000,kangoo,,manual,0,150000,gasoline,renault,,455
2316,,1999,vectra,station wagon,manual,116,150000,gasoline,opel,0.0,455
7812,,93,6_reihe,limousine,auto,116,100000,gasoline,mazda,0.0,455
30583,,1998,v40,station wagon,manual,92,150000,gasoline,volvo,1.0,455
22688,,2001,ptcruiser,small car,manual,0,150000,,chrysler,1.0,455
93374,,2016,polo,,,0,150000,,volkswagen,,455
68469,,0,vectra,station wagon,manual,0,150000,gasoline,opel,1.0,455
39152,,2001,fortwo,small car,,61,150000,gasoline,smart,1.0,455
80711,,1997,andere,small car,manual,75,150000,gasoline,toyota,0.0,455
1646,,1997,golf,limousine,manual,75,125000,gasoline,volkswagen,1.0,455
64482,,1999,clio,small car,manual,0,150000,,renault,0.0,455
46904,,2016,ptcruiser,,manual,0,150000,,chrysler,,455
81704,,1997,corsa,small car,manual,45,150000,gasoline,opel,,455
27362,,1993,golf,limousine,auto,75,100000,gasoline,volkswagen,1.0,455
38571,,1992,,other,,0,20000,,sonstige_autos,0.0,455
53618,,1995,golf,limousine,manual,60,150000,gasoline,volkswagen,0.0,455
53766,,2016,zafira,,manual,0,150000,,opel,0.0,455
98481,,2001,andere,limousine,manual,185,150000,gasoline,citroen,0.0,455
14364,,1992,andere,small car,manual,60,150000,gasoline,citroen,,455
19228,,2016,clio,,manual,0,150000,,renault,0.0,455
35774,,1999,polo,station wagon,manual,75,150000,gasoline,volkswagen,0.0,455
82077,,1991,andere,,manual,92,150000,gasoline,opel,0.0,455
78799,,1999,2_reihe,small car,manual,75,150000,gasoline,peugeot,0.0,455
79692,,2000,corsa,small car,manual,0,150000,gasoline,opel,,455
23151,,1998,polo,station wagon,manual,75,60000,gasoline,volkswagen,0.0,455
58482,,1997,golf,small car,,75,150000,gasoline,volkswagen,0.0,455
71409,,1996,c_klasse,limousine,manual,122,150000,gasoline,mercedes_benz,0.0,455
87227,,99,espace,bus,manual,140,150000,gasoline,renault,1.0,455
48054,,2004,focus,station wagon,manual,101,150000,diesel,ford,1.0,455
53151,,1995,3er,coupé,manual,0,150000,gasoline,bmw,,455
67408,,1998,3_reihe,limousine,manual,88,150000,gasoline,mazda,,455
86442,,96,c_klasse,station wagon,manual,95,150000,diesel,mercedes_benz,1.0,455
11527,,2007,a4,,,0,150000,,audi,,455
63152,,2000,vectra,station wagon,manual,140,150000,gasoline,opel,1.0,455
74589,,2016,astra,,manual,75,150000,gasoline,opel,,455
36516,,1995,golf,small car,manual,75,150000,gasoline,volkswagen,1.0,455
95498,,1994,andere,,manual,115,150000,gasoline,opel,1.0,455
68797,,1997,polo,small car,manual,60,150000,gasoline,volkswagen,0.0,455
22042,,94,3er,coupé,manual,102,125000,gasoline,bmw,0.0,455
54842,,94,astra,station wagon,manual,0,150000,gasoline,opel,0.0,455
81927,,1998,andere,limousine,manual,90,100000,gasoline,citroen,0.0,455
18046,,2000,astra,small car,manual,0,150000,,opel,,455
61008,,2002,punto,small car,manual,60,150000,gasoline,fiat,1.0,455
39617,,1997,polo,small car,manual,50,150000,gasoline,volkswagen,0.0,455
99937,,2003,scenic,bus,manual,107,150000,gasoline,renault,1.0,455
54931,,1999,a_klasse,small car,auto,90,150000,gasoline,mercedes_benz,0.0,455
54458,,1999,3_reihe,station wagon,manual,102,150000,gasoline,peugeot,0.0,455
2621,,2016,twingo,,manual,75,150000,,renault,0.0,455
53193,,1999,mondeo,limousine,manual,116,150000,gasoline,ford,0.0,455
2953,,2001,corsa,small car,manual,54,150000,,opel,0.0,455
95661,,2000,almera,small car,manual,90,150000,,nissan,,455
46642,,2000,corsa,small car,manual,0,90000,gasoline,opel,0.0,455
32189,,1996,punto,small car,manual,55,100000,gasoline,fiat,,455
41481,,2000,punto,small car,manual,60,150000,gasoline,fiat,1.0,455
55031,,1997,twingo,small car,manual,54,150000,gasoline,renault,0.0,455
72501,,2002,andere,bus,auto,122,150000,gasoline,mitsubishi,1.0,455
57338,,2016,omega,,auto,0,150000,gasoline,opel,,455
39044,,1997,c_klasse,station wagon,manual,150,150000,diesel,mercedes_benz,1.0,455
48346,,1999,micra,small car,manual,54,150000,gasoline,nissan,0.0,455
42676,,2000,corsa,small car,manual,54,125000,gasoline,opel,0.0,455
60168,,2000,laguna,station wagon,manual,139,150000,gasoline,renault,0.0,455
87193,,1996,a4,limousine,manual,101,150000,gasoline,audi,1.0,455
64507,,1997,147,limousine,manual,76,150000,gasoline,alfa_romeo,1.0,455
22081,,1997,andere,small car,manual,54,150000,gasoline,fiat,1.0,455
21136,,1999,megane,station wagon,manual,107,150000,gasoline,renault,1.0,455
41769,,1999,astra,limousine,manual,136,150000,,opel,1.0,455
19601,,96,almera,small car,manual,75,150000,gasoline,nissan,0.0,455
42573,,2002,a6,station wagon,auto,155,150000,diesel,audi,1.0,455
36221,,2001,,small car,manual,60,50000,,ford,1.0,455
38518,,95,a4,limousine,manual,125,150000,gasoline,audi,1.0,455
98077,,1996,fiesta,small car,manual,60,90000,gasoline,ford,0.0,455
33383,,2001,punto,coupé,manual,60,150000,gasoline,fiat,0.0,455
74221,,2016,,,manual,150,150000,,mitsubishi,,455
21866,,1993,100,station wagon,manual,133,150000,gasoline,audi,0.0,455
26439,,2016,polo,,manual,45,150000,,volkswagen,0.0,455
67608,,1998,carisma,limousine,manual,135,150000,gasoline,mitsubishi,1.0,455
35687,,1997,3_reihe,limousine,manual,88,125000,gasoline,mazda,0.0,455
14382,,97,transporter,bus,,0,150000,diesel,volkswagen,,455
18907,,1993,astra,small car,manual,75,150000,gasoline,opel,0.0,455
36214,,1997,c_klasse,limousine,manual,193,150000,gasoline,mercedes_benz,,455
90956,,1994,c_klasse,limousine,manual,150,150000,gasoline,mercedes_benz,0.0,455
41262,,2016,scenic,,,0,150000,gasoline,renault,,455
84083,,1998,3er,small car,manual,102,5000,gasoline,bmw,,455
72413,,1996,3er,coupé,manual,102,150000,gasoline,bmw,0.0,455
61624,,2000,,station wagon,manual,75,150000,gasoline,skoda,,455
88916,,97,golf,limousine,manual,75,150000,gasoline,volkswagen,,455
89636,,2003,getz,small car,manual,63,150000,gasoline,hyundai,1.0,455
30917,,1997,escort,limousine,manual,90,125000,,ford,,455
38436,,2001,seicento,small car,manual,50,150000,gasoline,fiat,1.0,455
27397,,1998,ypsilon,small car,manual,0,150000,gasoline,lancia,,455
24823,,2016,golf,,manual,0,150000,gasoline,volkswagen,1.0,455
89057,,1997,tigra,coupé,manual,90,150000,gasoline,opel,,455
74424,,1997,,,,0,5000,,sonstige_autos,,455
32176,,1998,kangoo,bus,manual,75,150000,gasoline,renault,0.0,455
98162,,99,golf,limousine,manual,75,150000,gasoline,volkswagen,1.0,455
27403,,1996,polo,small car,manual,75,150000,gasoline,volkswagen,0.0,455
10336,,2016,,,manual,0,150000,gasoline,peugeot,,455
94197,,1995,passat,station wagon,manual,75,150000,gasoline,volkswagen,,455
50021,,1990,80,limousine,manual,90,150000,gasoline,audi,,455
89368,,1999,mondeo,station wagon,manual,0,150000,gasoline,ford,0.0,455
98638,,1996,passat,station wagon,manual,90,150000,gasoline,volkswagen,0.0,455
39367,,1997,swift,small car,manual,53,150000,gasoline,suzuki,0.0,455
83584,,1997,espace,bus,auto,167,150000,gasoline,renault,1.0,455
97929,,2006,panda,small car,manual,60,90000,gasoline,fiat,1.0,455
28428,,1997,golf,station wagon,manual,101,150000,gasoline,volkswagen,0.0,455
10202,,2007,,small car,,69,70000,,daihatsu,,455
46446,,2000,corsa,small car,manual,65,150000,gasoline,opel,0.0,455
30251,,97,a4,limousine,manual,101,150000,gasoline,audi,,455
2787,,1995,900,convertible,manual,131,150000,gasoline,saab,1.0,455
12643,,1999,micra,small car,manual,54,150000,gasoline,nissan,,455
25382,,1994,80,limousine,manual,115,150000,gasoline,audi,0.0,455
66682,,2000,2_reihe,small car,manual,75,150000,gasoline,peugeot,1.0,455
50473,,2016,,,manual,45,150000,,opel,,455
8884,,1995,passat,limousine,manual,116,150000,gasoline,volkswagen,1.0,455
45873,,1993,polo,small car,manual,75,150000,gasoline,volkswagen,,455
8444,,1993,80,limousine,manual,0,5000,gasoline,audi,0.0,455
61627,,98,arosa,small car,manual,60,150000,gasoline,seat,,455
52259,,2001,fabia,station wagon,manual,60,125000,gasoline,skoda,0.0,455
6516,,1998,andere,other,manual,60,150000,gasoline,peugeot,,455
46554,,1982,601,limousine,manual,0,60000,gasoline,trabant,1.0,455
90872,,1991,andere,limousine,manual,75,150000,diesel,mercedes_benz,0.0,455
1128,,2016,,,,60,100000,,sonstige_autos,,455
80601,,1997,corsa,small car,manual,60,150000,gasoline,opel,0.0,455
83911,,1990,,limousine,manual,70,150000,gasoline,volkswagen,,455
17157,,2005,golf,,manual,0,5000,,volkswagen,1.0,455
55501,,89,andere,limousine,manual,100,150000,gasoline,ford,1.0,455
88631,,2001,seicento,small car,manual,54,150000,gasoline,fiat,0.0,455
72689,,1998,1_reihe,small car,manual,50,150000,gasoline,peugeot,0.0,455
34126,,1998,,small car,manual,0,150000,gasoline,ford,0.0,455
56711,,2016,golf,,manual,90,150000,,volkswagen,0.0,455
86418,,1997,3er,station wagon,,115,150000,gasoline,bmw,1.0,455
54332,,1997,golf,small car,manual,101,150000,,volkswagen,1.0,455
73878,,1995,corsa,small car,manual,60,150000,gasoline,opel,0.0,455
61158,,2,twingo,small car,manual,0,150000,gasoline,renault,0.0,455
22218,,1997,polo,small car,manual,50,150000,gasoline,volkswagen,0.0,455
41598,,2001,fabia,limousine,manual,60,150000,gasoline,skoda,1.0,455
40438,,1995,andere,bus,manual,121,150000,gasoline,peugeot,0.0,455
49726,,93,twingo,small car,manual,55,150000,gasoline,renault,0.0,455
22927,,1,twingo,small car,manual,55,100000,gasoline,renault,0.0,455
43473,,2016,civic,,,0,150000,gasoline,honda,,455
47402,,1997,civic,small car,auto,90,150000,gasoline,honda,0.0,455
15601,,2000,micra,small car,manual,54,150000,gasoline,nissan,0.0,455
92501,,2016,golf,,manual,0,150000,gasoline,volkswagen,,455
11087,,2,c_klasse,coupé,manual,143,150000,gasoline,mercedes_benz,1.0,455
75809,,1997,polo,small car,manual,64,150000,diesel,volkswagen,0.0,455
30477,,1993,80,station wagon,manual,115,150000,gasoline,audi,0.0,455
33602,,2001,ptcruiser,limousine,,0,150000,diesel,chrysler,,455
55621,,1,andere,bus,auto,188,150000,gasoline,chevrolet,,455
22303,,1999,laguna,limousine,manual,0,150000,gasoline,renault,1.0,455
13953,,2016,twingo,,manual,0,150000,gasoline,renault,,455
35708,,2000,galaxy,,,0,5000,,ford,,455
35881,,1990,,,,0,5000,,sonstige_autos,,455
15594,,2000,,,,68,150000,,opel,,455
86708,,2011,andere,limousine,manual,136,150000,gasoline,hyundai,0.0,455
96066,,1997,colt,limousine,manual,75,100000,gasoline,mitsubishi,0.0,455
24514,,1997,corsa,small car,manual,54,150000,gasoline,opel,0.0,455
25654,,1995,punto,small car,manual,58,150000,gasoline,fiat,0.0,455
7698,,1995,3er,limousine,manual,116,150000,,bmw,1.0,455
41357,,1996,,station wagon,,0,5000,,volkswagen,0.0,455
29182,,1989,civic,small car,auto,90,150000,gasoline,honda,,455
76952,,2016,andere,,manual,75,125000,gasoline,citroen,0.0,455
94962,,1995,polo,small car,manual,75,150000,gasoline,volkswagen,,455
32716,,1999,golf,limousine,manual,101,150000,gasoline,volkswagen,0.0,455
1793,,1995,astra,station wagon,manual,101,150000,gasoline,opel,0.0,455
41991,,1,twingo,small car,manual,58,150000,gasoline,renault,0.0,455
47523,,95,omega,limousine,,116,150000,,opel,0.0,455
93439,,2016,astra,,,0,150000,gasoline,opel,,455
50626,,95,golf,small car,manual,60,5000,,volkswagen,0.0,455
52489,,2000,omega,station wagon,auto,144,150000,liquefied petroleum gas,opel,1.0,455
17289,,1992,80,limousine,manual,0,150000,gasoline,audi,0.0,455
84386,,97,golf,station wagon,manual,101,150000,gasoline,volkswagen,0.0,455
99589,,1999,forester,station wagon,auto,125,150000,gasoline,subaru,1.0,455
42174,,2005,twingo,,manual,58,150000,,renault,,455
97028,,1996,,small car,manual,45,5000,gasoline,opel,,455
50643,,1995,almera,small car,manual,75,150000,gasoline,nissan,1.0,455
86618,,1996,5er,limousine,manual,150,150000,gasoline,bmw,1.0,455
64346,,1996,polo,small car,manual,60,150000,gasoline,volkswagen,1.0,455
14368,,1989,omega,limousine,auto,125,125000,gasoline,opel,,455
73949,,2016,e_klasse,,manual,13616,150000,,mercedes_benz,,455
43321,,2007,2_reihe,small car,manual,75,150000,gasoline,peugeot,0.0,455
45297,,2000,polo,,manual,60,150000,gasoline,volkswagen,,455
4324,,16,polo,,manual,45,150000,,volkswagen,0.0,455
17449,,1999,omega,,manual,170,150000,,opel,,455
4752,,1990,80,limousine,manual,90,150000,gasoline,audi,,455
97994,,2003,twingo,small car,,75,150000,gasoline,renault,0.0,464
29921,,2015,sorento,,auto,200,30000,diesel,kia,0.0,467
99793,,1995,3er,small car,manual,0,150000,,bmw,,473
69512,,1991,golf,small car,manual,75,150000,gasoline,volkswagen,0.0,473
81189,,1999,fiesta,small car,manual,75,150000,,ford,0.0,473
65579,,2001,seicento,small car,manual,0,150000,gasoline,fiat,,473
79799,,1998,,station wagon,auto,0,150000,gasoline,mercedes_benz,1.0,473
19518,,1999,polo,small car,manual,60,150000,gasoline,volkswagen,1.0,473
85251,,1991,golf,limousine,manual,54,150000,gasoline,volkswagen,0.0,477
82347,,2016,vectra,,manual,100,150000,,opel,,477
15506,,1996,polo,small car,manual,45,125000,gasoline,volkswagen,,477
65644,,1998,corsa,small car,manual,54,150000,gasoline,opel,0.0,477
26346,,1991,passat,station wagon,manual,90,150000,gasoline,volkswagen,,482
89009,,1996,astra,convertible,manual,75,150000,gasoline,opel,1.0,482
85873,,1996,twingo,small car,manual,54,150000,gasoline,renault,0.0,482
82817,,2001,micra,small car,manual,60,150000,,nissan,,482
30673,,1996,twingo,small car,manual,54,150000,gasoline,renault,0.0,482
20623,,2002,punto,small car,manual,60,150000,gasoline,fiat,0.0,482
21981,,1994,80,limousine,manual,116,150000,gasoline,audi,0.0,483
56391,,1996,golf,small car,manual,0,150000,gasoline,volkswagen,,486
28802,,2001,vectra,limousine,manual,125,125000,gasoline,opel,1.0,491
18549,,1996,golf,limousine,manual,90,150000,gasoline,volkswagen,,491
92248,,1996,escort,station wagon,manual,90,80000,gasoline,ford,0.0,491
42106,,1995,civic,,manual,75,150000,gasoline,honda,,499
41628,,2001,ka,small car,manual,0,125000,,ford,0.0,499
62164,,1994,golf,small car,manual,75,150000,gasoline,volkswagen,0.0,499
95334,,1999,bravo,coupé,auto,0,150000,gasoline,fiat,,499
82654,,2001,seicento,small car,manual,54,150000,gasoline,fiat,0.0,499
46101,,99,c_klasse,station wagon,auto,198,150000,,mercedes_benz,,499
25358,,1995,corsa,small car,manual,60,125000,gasoline,opel,1.0,499
42711,,2001,micra,small car,manual,82,150000,gasoline,nissan,1.0,499
74606,,1998,golf,limousine,manual,75,150000,gasoline,volkswagen,1.0,499
15608,,2016,c_klasse,,,122,150000,gasoline,mercedes_benz,0.0,499
6249,,1999,ibiza,small car,manual,60,150000,gasoline,seat,0.0,500
7999,,96,polo,limousine,manual,75,150000,gasoline,volkswagen,0.0,500
33668,,2000,clio,small car,manual,60,150000,gasoline,renault,0.0,500
17977,,2016,astra,,manual,75,125000,,opel,,500
40986,,1998,vectra,limousine,manual,170,150000,,opel,,500
57801,,1999,focus,limousine,manual,100,150000,gasoline,ford,,500
3807,,1999,punto,small car,manual,60,150000,gasoline,fiat,0.0,500
18614,,1996,golf,limousine,manual,110,50000,diesel,volkswagen,0.0,500
62544,,1998,galant,station wagon,manual,136,150000,gasoline,mitsubishi,0.0,500
54749,,2000,ka,,manual,60,150000,gasoline,ford,1.0,500
39349,,1997,twingo,small car,manual,58,150000,gasoline,renault,0.0,500
14113,,2005,punto,,manual,60,150000,gasoline,fiat,1.0,500
49069,,1999,focus,station wagon,manual,116,150000,gasoline,ford,1.0,500
7219,,1998,vectra,limousine,manual,101,150000,gasoline,opel,1.0,500
